Name,Fulladdress,Street,Municipality,Categories,Phone,Phones,Claimed,Review_Count,Average_Rating,Review URL,Google_Maps_URL,Latitude,Longitude,Website,Domain,Opening_hours,Featured_image,Cid,Place Id,Kgmid,Plus code,Google Knowledge URL,Email,Social Medias,Facebook,Instagram,Twitter,Yelp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matoshree Medical & General Store - Turbhe Stores,"416, Thane - Belapur Rd, Turbhe Store, Turbhe MIDC, Turbhe, Navi Mumbai, Maharashtra 400705","416, Thane - Belapur Rd","Turbhe Store, Turbhe MIDC, Turbhe",Pharmacy,070212 16605,"070212 16605, +91 70212 16605",YES,25,5,https://search.google.com/local/reviews?placeid=ChIJBzsJ0FDB5zsRYxxq1eS7D-U&q=navi+mumbai+all+Medicals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=16505617750843595875,19.078916,73.0183262,,,"Monday:[9:30 am–12 am], Tuesday:[9:30 am–12 am], Wednesday:[9:30 am–12 am], Thursday:[9:30 am–12 am], Friday:[9:30 am–12 am], Saturday:[9:30 am–12 am], Sunday:[9:30 am–12 am]",https://lh5.googleusercontent.com/p/AF1QipOYGx_XZWBY2BabrH_mZLdL2d4Nmzam8Q88Es9F=w122-h92-k-no,1.65E+19,ChIJBzsJ0FDB5zsRYxxq1eS7D-U,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhagvati Medical & General Stores,"Shop No.7, F-1 Type, Nerul (E, Sector 3, Nerul, Navi Mumbai, Maharashtra 400706",Shop No.7,F-1 Type,Pharmacy,097695 53288,"097695 53288, +91 97695 53288",YES,5,4.6,https://search.google.com/local/reviews?placeid=ChIJo-e2stzD5zsRKSuNJgF46zM&q=navi+mumbai+all+Medicals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=3741215861798415145,19.0412197,73.0220726,,,"Monday:[9 am–12 am], Tuesday:[9 am–12 am], Wednesday:[9 am–12 am], Thursday:[9 am–12 am], Friday:[9 am–12 am], Saturday:[9 am–12 am], Sunday:[9 am–12 am]",https://lh5.googleusercontent.com/p/AF1QipNiH3-BRXoykTEjrvxjuk3Q93-ozPb6hy3eMKMf=w80-h100-k-no,3.74E+18,ChIJo-e2stzD5zsRKSuNJgF46zM,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OM MEDICAL,"Shop no-5,plot no 52/53,balaji residency, Sector 15, Kharghar, Navi Mumbai, Maharashtra 410210","Shop no-5,plot no 52/53,balaji residency","Sector 15, Kharghar",Pharmacy,070455 58346,"070455 58346, +91 70455 58346",YES,43,4.9,https://search.google.com/local/reviews?placeid=ChIJM3RfCA_C5zsR0YNG4FTwF2Q&q=navi+mumbai+all+Medicals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=7212497575587775441,19.044701,73.0791093,,,"Monday:[9 am–11:30 pm], Tuesday:[9 am–11:30 pm], Wednesday:[9 am–11:30 pm], Thursday:[9 am–11:30 pm], Friday:[9 am–11:30 pm], Saturday:[9 am–11:30 pm], Sunday:[9 am–11:30 pm]",https://lh5.googleusercontent.com/p/AF1QipORgavAjwYh8ukbcpdy5BH7u_3A2a1UZyEV_gOe=w80-h106-k-no,7.21E+18,ChIJM3RfCA_C5zsR0YNG4FTwF2Q,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEETAL MEDICAL & GENERAL STORE,"SHOP NO:03,PURNIMA ARCADE,PLOT NO:83,SECTOR NO:19,KHARGHAR,NAVI MUMBAI, KHARGHAR,NAVI MUMBAI, Maharashtra 410210","SHOP NO:03,PURNIMA ARCADE,PLOT NO:83,SECTOR NO:19,KHARGHAR,NAVI MUMBAI","KHARGHAR,NAVI MUMBAI, Maharashtra 410210",Pharmacy,077570 73753,"077570 73753, +91 77570 73753",YES,3,5,https://search.google.com/local/reviews?placeid=ChIJJ1QyHQXC5zsRE00ZC32TySI&q=navi+mumbai+all+Medicals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=2506696832874794259,19.0492791,73.0781455,,,"Monday:[9 am–11:30 pm], Tuesday:[9 am–11:30 pm], Wednesday:[9 am–11:30 pm], Thursday:[9 am–11:30 pm], Friday:[9 am–11:30 pm], Saturday:[9 am–11:30 pm], Sunday:[9 am–11:30 pm]",https://lh5.googleusercontent.com/p/AF1QipNrab7mTaXFnmpMuY50zbXKV_Nma8ktGWOwuULm=w80-h106-k-no,2.51E+18,ChIJJ1QyHQXC5zsRE00ZC32TySI,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Sangam Medical & General Stores,"Shop Number.11, Building Number.10, Phase-3, Sea Breeze C.H.S, Sector 14 Nerul Rd, Sector 16, Nerul, Navi Mumbai, Maharashtra 400706","Shop Number.11, Building Number.10, Phase-3, Sea Breeze C.H.S",Sector 14 Nerul Rd,Pharmacy,098195 24043,"098195 24043, +91 98195 24043",YES,20,4.5,https://search.google.com/local/reviews?placeid=ChIJiT_78u7D5zsRcKYz7ill60A&q=navi+mumbai+all+Medicals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=4677943868718818928,19.0358871,73.0086007,,,"Monday:[8 am–11:30 pm], Tuesday:[8 am–11:30 pm], Wednesday:[8 am–11:30 pm], Thursday:[8 am–11:30 pm], Friday:[8 am–11:30 pm], Saturday:[8 am–11:30 pm], Sunday:[8 am–11:30 pm]",https://lh5.googleusercontent.com/p/AF1QipNo7Q03tyg0NxR0mJ-DkaJC-8wyx2tC_UHBccJM=w142-h92-k-no,4.68E+18,ChIJiT_78u7D5zsRcKYz7ill60A,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wellness Forever Pharmacy - Nerul, Navi Mumbai","Shop no.7 & 8, Vighnahar building plot no. 1, +1B, opp. Meena Tai NMMC Hospital, Nerul East, Sector 21, Nerul, Navi Mumbai, Maharashtra 400706","Shop no.7 & 8, Vighnahar building plot no. 1, +1B",opp. Meena Tai NMMC Hospital,Pharmacy,1800 102 4247,"1800 102 4247, +91 1800 102 4247",YES,64,3.3,https://search.google.com/local/reviews?placeid=ChIJTVlEEsHD5zsRVQYKel6FxwE&q=navi+mumbai+all+Medicals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=128217755224245845,19.0336383,73.0203803,https://wellnessforever.com/,wellnessforever.com,"Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipO1R9VjhE9VOcp7Op36VsvVhANKfWQ2dcyFfykl=w99-h92-k-no,1.28E+17,ChIJTVlEEsHD5zsRVQYKel6FxwE,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Navi Mumbai Chemist,"Shop No. 2, Plot No.13/14, Indraprastha C.H.S., Near Rajiv Gandhi Garden, Sector 29, Vashi, Mumbai, Maharashtra 400703","Shop No. 2, Plot No.13/14, Indraprastha C.H.S.","Near Rajiv Gandhi Garden, Sector 29",Pharmacy,090762 51771,"090762 51771, +91 90762 51771",NO,2,4.5,https://search.google.com/local/reviews?placeid=ChIJubNFbyXB5zsROSnLyErhn24&q=navi+mumbai+all+Medicals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=7971337576781654329,19.0880629,73.004323,,,"Monday:[9 am–12 am], Tuesday:[9 am–12 am], Wednesday:[9 am–12 am], Thursday:[9 am–12 am], Friday:[9 am–12 am], Saturday:[9 am–12 am], Sunday:[9 am–12 am]",https://lh5.googleusercontent.com/p/AF1QipP-nB2S-g4378mmZAqxjvWwWLP_IVjNvvSHb8MA=w80-h106-k-no,7.97E+18,ChIJubNFbyXB5zsROSnLyErhn24,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Choudhary Medical & General Stores,"Shop No. 18, Plot No. 9, Sector 7, Sanpada, Navi Mumbai, Maharashtra 400705","Shop No. 18, Plot No. 9","Sector 7, Sanpada",Pharmacy,022 2775 0056,"022 2775 0056, +91 22 2775 0056",NO,32,4.4,https://search.google.com/local/reviews?placeid=ChIJ8cqO4VzB5zsR157BOlZzOT4&q=navi+mumbai+all+Medicals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=4483741718214188759,19.061709,73.0138067,,,"Monday:[9:30 am–11:30 pm], Tuesday:[9:30 am–11:30 pm], Wednesday:[9:30 am–11:30 pm], Thursday:[9:30 am–11:30 pm], Friday:[9:30 am–11:30 pm], Saturday:[9:30 am–11:30 pm], Sunday:[9:30 am–11:30 pm]",https://lh5.googleusercontent.com/p/AF1QipMUAs6j5WJr24rQAuDJ5MLOTEZp1PRzbpnSv3vX=w122-h92-k-no,4.48E+18,ChIJ8cqO4VzB5zsR157BOlZzOT4,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mahalaxmi Medical Super Stores,"18, K Type, Sector 15/16 Market, opposite Bank Of India, Vashi, Thane, Maharashtra 400703","18, K Type, Sector 15/16 Market",opposite Bank Of India,Pharmacy,098191 21234,"098191 21234, +91 98191 21234",NO,3,4.7,https://search.google.com/local/reviews?placeid=ChIJm7s5HTTB5zsRCCv-RhVyoPE&q=navi+mumbai+all+Medicals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=17411041595125279496,19.078532,72.999059,,,"Monday:[9 am–10 pm], Tuesday:[9 am–10 pm], Wednesday:[9 am–10 pm], Thursday:[9 am–10 pm], Friday:[9 am–10 pm], Saturday:[9 am–10 pm], Sunday:[9 am–10 pm]",https://lh5.googleusercontent.com/p/AF1QipOt_gYON28GvMwNwR0rR1MLkFfalE8LxTFIVxX-=w80-h106-k-no,1.74E+19,ChIJm7s5HTTB5zsRCCv-RhVyoPE,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APNB Roma Medical,"18, Kopar Khairane, Navi Mumbai, Maharashtra 400709",18,Kopar Khairane,Pharmacy,091360 75551,"091360 75551, +91 91360 75551",YES,3,5,https://search.google.com/local/reviews?placeid=ChIJS8PgX9nA5zsReIyGdZUfx34&q=navi+mumbai+all+Medicals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=9135305095926680696,19.1031325,73.0093395,,,"Monday:[10 am–10 pm], Tuesday:[10 am–10 pm], Wednesday:[10 am–10 pm], Thursday:[10 am–10 pm], Friday:[10 am–10 pm], Saturday:[10 am–10 pm], Sunday:[10 am–10 pm]",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LPn1Iw9fzk5f91syj1Ul7A&cb_client=search.gws-prod.gps&w=80&h=92&yaw=289.09268&pitch=0&thumbfov=100,9.14E+18,ChIJS8PgX9nA5zsReIyGdZUfx34,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aditi Medical,"Shop No.A-2/577/578, Sanpada Station, MAFCO Rd, Sector 21, Turbhe, Navi Mumbai, Maharashtra 400705","Shop No.A-2/577/578, Sanpada Station",MAFCO Rd,Pharmacy,077109 32884,"077109 32884, +91 77109 32884",YES,11,4.9,https://search.google.com/local/reviews?placeid=ChIJh957FUfB5zsRRTh3xHIlVF0&q=navi+mumbai+all+Medicals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=6725041318423640133,19.072982,73.0095281,,,"Monday:[9 am–10:30 pm], Tuesday:[9 am–10:30 pm], Wednesday:[9 am–10:30 pm], Thursday:[9 am–10:30 pm], Friday:[9 am–10:30 pm], Saturday:[9 am–10:30 pm], Sunday:[9 am–10:30 pm]",https://lh5.googleusercontent.com/p/AF1QipO6LS9G4b3jRlrmkg05Anmvtug5qVTw_o1d9xai=w80-h142-k-no,6.73E+18,ChIJh957FUfB5zsRRTh3xHIlVF0,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vcare Medical,"Shop No.7, Trimbak Towers, Plot No. 86, Palm Beach Rd, Sector 15, CBD Belapur, Navi Mumbai, Maharashtra 400614",Shop No.7,Trimbak Towers,Pharmacy,022 4972 0166,"022 4972 0166, +91 22 4972 0166",YES,99,4.7,https://search.google.com/local/reviews?placeid=ChIJQXocsKvD5zsRqbO1su6xkYg&q=navi+mumbai+all+Medicals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=9840842299539829673,19.011676,73.036817,,,"Monday:[9 am–12 am], Tuesday:[9 am–12 am], Wednesday:[9 am–12 am], Thursday:[9 am–12 am], Friday:[9 am–12 am], Saturday:[9 am–12 am], Sunday:[11:30 am–11 pm]",https://lh5.googleusercontent.com/p/AF1QipOphs4Z_0YWjlA_KDnmy65ycxtyv_fvnUitJriQ=w122-h92-k-no,9.84E+18,ChIJQXocsKvD5zsRqbO1su6xkYg,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anmol Medical - Best Pharmacy Store in Navi-Mumbai,"Janai Apartment, Shop No. 6, Plot No. 170, Sector 5, Sanpada, Navi Mumbai, Maharashtra 400703",Janai Apartment,"Shop No. 6, Plot No. 170",Pharmacy,zGGnZrmFOKu6seMPrqqgwAc,,YES,5,5,https://search.google.com/local/reviews?placeid=ChIJ9-yPc2DB5zsRJQzd6yPGYYI&q=navi+mumbai+all+Medicals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=9395008155254852645,19.103315,73.0077649,https://www.facebook.com/AnmolMedicalNaviMumbai/,facebook.com,"Monday:[9:30 am–11 pm], Tuesday:[9:30 am–11 pm], Wednesday:[9:30 am–11 pm], Thursday:[9:30 am–11 pm], Friday:[9:30 am–11 pm], Saturday:[9:30 am–11 pm], Sunday:[9:30 am–11 pm]",https://lh5.googleusercontent.com/p/AF1QipMglxvhExptpGDVx-bgcNs2wAZ8PJ-ttIvANbt2=w122-h92-k-no,9.40E+18,ChIJ9-yPc2DB5zsRJQzd6yPGYYI,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Medtips medical store,"Shop no 1,plot, Sai Saveli CHS, 22, Sector 19 Rd, Kesar Symphony, Sector-19, Kharghar, kharghar, Navi Mumbai, Maharashtra 410210","Shop no 1,plot",Sai Saveli CHS,Pharmacy,078147 72720,"078147 72720, +91 78147 72720",YES,191,5,https://search.google.com/local/reviews?placeid=ChIJo0r2kNbD5zsRRLPiZHoEwaI&q=navi+mumbai+all+Medicals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=11727659828374582084,19.0483118,73.0756506,http://medtips.in/,medtips.in,"Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipNGuTXyl7GZq_zf3tTtDU3ou7DofDgdd8y91xbb=w80-h106-k-no,1.17E+19,ChIJo0r2kNbD5zsRRLPiZHoEwaI,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GREEN MEDS CHEMIST,"Shop No 23 & 24, PLOT NO.- 88, 79 & 80, Green Heritage Cir, Sector 20, Kharghar, Navi Mumbai, Maharashtra 410210",Shop No 23 & 24,PLOT NO.- 88,Pharmacy,081089 90099,"081089 90099, +91 81089 90099",YES,50,4.5,https://search.google.com/local/reviews?placeid=ChIJDUICnAXD5zsRVvPTHJ1Rm4M&q=navi+mumbai+all+Medicals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=9483263175594079062,19.0527161,73.0709971,http://greenmeds.in/,greenmeds.in,"Monday:[Open 24 hours], Tuesday:[Open 24 hours], Wednesday:[Open 24 hours], Thursday:[Open 24 hours], Friday:[Open 24 hours], Saturday:[Open 24 hours], Sunday:[Open 24 hours]",https://lh5.googleusercontent.com/p/AF1QipP3yjs3c9l8raesxI0BSJB13r8e0IuN-O0_H_H8=w138-h92-k-no,9.48E+18,ChIJDUICnAXD5zsRVvPTHJ1Rm4M,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vassu Medical,"B-3, /10/0:3, PLOT NO.1, Juhu Nagar, Sector 15, Vashi, Navi Mumbai, Maharashtra 400703","B-3, /10/0:3",PLOT NO.1,Pharmacy,022 2766 9444,"022 2766 9444, +91 22 2766 9444",YES,37,5,https://search.google.com/local/reviews?placeid=ChIJm053WDHB5zsRGfogBv4_no8&q=navi+mumbai+all+Medicals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=10348779354001046041,19.0802025,72.9991593,,,"Monday:[9 am–12 am], Tuesday:[9 am–12 am], Wednesday:[9 am–12 am], Thursday:[9 am–12 am], Friday:[9 am–12 am], Saturday:[9 am–12 am], Sunday:[9 am–12 am]",https://lh5.googleusercontent.com/p/AF1QipON5WZjQjw7q3nBrTNtBYsT7C4l-WvtK1DDCPDI=w163-h92-k-no,1.03E+19,ChIJm053WDHB5zsRGfogBv4_no8,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Satnam Medical And General Store,"Shop Number.8, 19, behind Om Shiv Darshan Apartment, Sector 20, CBD Belapur, Navi Mumbai, Maharashtra 400706",Shop Number.8,19,Pharmacy,090226 83834,"090226 83834, +91 90226 83834",YES,59,4.7,https://search.google.com/local/reviews?placeid=ChIJtdXNnavD5zsRykI1obF3w-4&q=navi+mumbai+all+Medicals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=17204726606282965706,19.0126031,73.0369765,,,"Monday:[9 am–11 pm], Tuesday:[9 am–11 pm], Wednesday:[9 am–11 pm], Thursday:[9 am–11 pm], Friday:[9 am–11 pm], Saturday:[9 am–11 pm], Sunday:[9 am–11 pm]",https://lh5.googleusercontent.com/p/AF1QipNjBrtFBql0ETONgKWcSfUsFGf2gtQnDlsJPXG7=w80-h106-k-no,1.72E+19,ChIJtdXNnavD5zsRykI1obF3w-4,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matoshree Medical & General Store - Turbhe Stores,"416, Thane - Belapur Rd, Turbhe Store, Turbhe MIDC, Turbhe, Navi Mumbai, Maharashtra 400705","416, Thane - Belapur Rd","Turbhe Store, Turbhe MIDC, Turbhe",Pharmacy,070212 16605,"070212 16605, +91 70212 16605",YES,25,5,https://search.google.com/local/reviews?placeid=ChIJBzsJ0FDB5zsRYxxq1eS7D-U&q=navi+mumbai+all+Medicals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=16505617750843595875,19.078916,73.0183262,,,"Monday:[9:30 am–12 am], Tuesday:[9:30 am–12 am], Wednesday:[9:30 am–12 am], Thursday:[9:30 am–12 am], Friday:[9:30 am–12 am], Saturday:[9:30 am–12 am], Sunday:[9:30 am–12 am]",https://lh5.googleusercontent.com/p/AF1QipOYGx_XZWBY2BabrH_mZLdL2d4Nmzam8Q88Es9F=w122-h92-k-no,1.65E+19,ChIJBzsJ0FDB5zsRYxxq1eS7D-U,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhagvati Medical & General Stores,"Shop No.7, F-1 Type, Nerul (E, Sector 3, Nerul, Navi Mumbai, Maharashtra 400706",Shop No.7,F-1 Type,Pharmacy,097695 53288,"097695 53288, +91 97695 53288",YES,5,4.6,https://search.google.com/local/reviews?placeid=ChIJo-e2stzD5zsRKSuNJgF46zM&q=navi+mumbai+all+Medicals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=3741215861798415145,19.0412197,73.0220726,,,"Monday:[9 am–12 am], Tuesday:[9 am–12 am], Wednesday:[9 am–12 am], Thursday:[9 am–12 am], Friday:[9 am–12 am], Saturday:[9 am–12 am], Sunday:[9 am–12 am]",https://lh5.googleusercontent.com/p/AF1QipNiH3-BRXoykTEjrvxjuk3Q93-ozPb6hy3eMKMf=w80-h100-k-no,3.74E+18,ChIJo-e2stzD5zsRKSuNJgF46zM,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vama Medical Store,"Shop Number.49, Shiv Center Building, Sector 17, Vashi, Navi Mumbai, Maharashtra 400703",Shop Number.49,Shiv Center Building,Pharmacy,099301 52638,"099301 52638, +91 99301 52638",YES,17,4.8,https://search.google.com/local/reviews?placeid=ChIJQ6W3l5nB5zsRuvFFt_L06lg&q=navi+mumbai+all+Medicals&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=6407202743182029242,19.0736072,73.0015115,,,"Monday:[10 am–12 am], Tuesday:[10 am–12 am], Wednesday:[10 am–12 am], Thursday:[10 am–12 am], Friday:[10 am–12 am], Saturday:[10 am–12 am], Sunday:[Closed]",https://lh5.googleusercontent.com/p/AF1QipNj8CN_k4tR6phHq1N3kZv4rEufPAJ7R0XyFY_7=w122-h92-k-no,6.41E+18,ChIJQ6W3l5nB5zsRuvFFt_L06lg,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***Cafe Vihar,"The Regenza by Tunga, Plot No. 37, Bhagwan Mahaveer Rd, Sector 30A, Vashi, Navi Mumbai, Maharashtra 400703",The Regenza by Tunga,"Plot No. 37, Bhagwan Mahaveer Rd","Vegetarian restaurant,Breakfast restaurant,Cafe,Chinese restaurant,Mughlai restaurant,Pizza restaurant,South Indian restaurant",0XivZsjeOaWW4-EP3t-56QI,,YES,3080,4.3,https://search.google.com/local/reviews?placeid=ChIJ46TMsjbB5zsRXvacE2qzeaE&q=Navi+Mumbai+all+restaurants&authuser=0&hl=en&gl=IN,https://www.google.com/maps?cid=11635528380465346142,19.0669782,72.9991389,,,"Sunday:[8 am–11 pm], Monday:[8 am–11 pm], Tuesday:[8 am–11 pm], Wednesday:[8 am–11 pm], Thursday:[8 am–11 pm], Friday:[8 am–11 pm], Saturday:[8 am–11 pm]",https://lh5.googleusercontent.com/p/AF1QipNtsvJfbSzIVTYAWxC6zTvTcqig2IQqfWyiR2i3=w122-h92-k-no,1.16E+19,ChIJ46TMsjbB5zsRXvacE2qzeaE,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,*** Visible after upgrade ***,
